WBANNO,USDM_WEEK,LONGITUDE,LATITUDE,SMVWC_5_CM_MEAN,SMANOM_5_CM_MEAN,SMPERC_5_CM_30COUNTS,SMPERC_5_CM_70COUNTS,SMVWC_10_CM_MEAN,SMANOM_10_CM_MEAN,SMPERC_10_CM_30COUNTS,SMPERC_10_CM_70COUNTS,SMVWC_20_CM_MEAN,SMANOM_20_CM_MEAN,SMPERC_20_CM_30COUNTS,SMPERC_20_CM_70COUNTS,SMVWC_50_CM_MEAN,SMANOM_50_CM_MEAN,SMPERC_50_CM_30COUNTS,SMPERC_50_CM_70COUNTS,SMVWC_100_CM_MEAN,SMANOM_100_CM_MEAN,SMPERC_100_CM_30COUNTS,SMPERC_100_CM_70COUNTS,SMVWC_TOP_CM_MEAN,SMANOM_TOP_CM_MEAN,SMPERC_TOP_CM_30COUNTS,SMPERC_TOP_CM_70COUNTS,SMVWC_COLUMN_CM_MEAN,SMANOM_COLUMN_CM_MEAN,SMPERC_COLUMN_CM_30COUNTS,SMPERC_COLUMN_CM_70COUNTS
13301,20120104,-93.15,39.87,0.358,-0.2,0.375,0,0.388,0.09,0,0,0.502,0.56,0,0.667,0.593,0.78,0,1,0.557,,,,0.373,-0.06,0.161,0,0.48,,,
13301,20120105,-93.15,39.87,0.354,-0.24,0.518,0,0.38,0.03,0,0,0.49,0.47,0,0.524,0.593,0.79,0,1,0.557,,,,0.367,-0.11,0.214,0,0.475,,,
13301,20120106,-93.15,39.87,0.35,-0.28,0.661,0,0.374,-0.03,0,0,0.479,0.39,0,0.381,0.593,0.79,0,1,0.556,,,,0.362,-0.15,0.232,0,0.47,,,
13301,20120107,-93.15,39.87,0.346,-0.31,0.804,0,0.369,-0.08,0,0,0.469,0.31,0,0.238,0.592,0.8,0,1,0.556,,,,0.357,-0.19,0.315,0,0.466,,,
13301,20120108,-93.15,39.87,0.343,-0.34,0.946,0,0.364,-0.12,0,0,0.461,0.25,0,0.095,0.592,0.8,0,1,0.555,,,,0.354,-0.23,0.458,0,0.463,,,
13301,20120109,-93.15,39.87,0.341,-0.36,1,0,0.361,-0.15,0,0,0.457,0.21,0,0,0.591,0.8,0,1,0.555,,,,0.351,-0.25,0.601,0,0.461,,,
13301,20120110,-93.15,39.87,0.339,-0.37,1,0,0.359,-0.18,0,0,0.454,0.18,0,0,0.59,0.8,0,1,0.554,,,,0.349,-0.27,0.726,0,0.459,,,
13301,20120111,-93.15,39.87,0.339,-0.37,1,0,0.358,-0.19,0.089,0,0.452,0.17,0,0,0.59,0.8,0,1,0.554,,,,0.348,-0.29,0.726,0,0.459,,,
13301,20120112,-93.15,39.87,0.337,-0.39,1,0,0.357,-0.21,0.232,0,0.451,0.15,0,0,0.59,0.8,0,1,0.553,,,,0.347,-0.3,0.815,0,0.457,,,
13301,20120113,-93.15,39.87,0.335,-0.41,1,0,0.355,-0.23,0.375,0,0.449,0.13,0,0,0.59,0.79,0,1,0.553,,,,0.345,-0.33,0.94,0,0.456,,,
13301,20120114,-93.15,39.87,0.333,-0.43,1,0,0.353,-0.26,0.518,0,0.446,0.11,0,0,0.59,0.79,0,1,0.553,,,,0.343,-0.35,1,0,0.455,,,
13301,20120115,-93.15,39.87,0.331,-0.45,1,0,0.351,-0.28,0.661,0,0.444,0.09,0,0,0.589,0.78,0,1,0.552,,,,0.341,-0.37,1,0,0.454,,,
13301,20120116,-93.15,39.87,0.334,-0.44,0.958,0,0.352,-0.28,0.702,0,0.445,0.09,0,0,0.589,0.74,0,1,0.552,,,,0.343,-0.37,0.964,0,0.454,,,
13301,20120117,-93.15,39.87,0.336,-0.42,0.958,0,0.354,-0.27,0.702,0,0.447,0.1,0,0,0.589,0.7,0,0.994,0.552,,,,0.345,-0.36,0.964,0,0.456,,,
13301,20120118,-93.15,39.87,0.337,-0.43,0.958,0,0.354,-0.27,0.738,0,0.448,0.1,0,0,0.59,0.66,0,0.994,0.552,,,,0.346,-0.36,0.964,0,0.456,,,
13301,20120119,-93.15,39.87,0.337,-0.44,0.958,0,0.355,-0.27,0.738,0,0.448,0.1,0,0,0.59,0.62,0,0.994,0.552,,,,0.346,-0.38,0.964,0,0.456,,,
13301,20120120,-93.15,39.87,0.336,-0.45,0.958,0,0.355,-0.28,0.738,0,0.448,0.09,0,0,0.59,0.59,0,0.994,0.551,,,,0.345,-0.39,0.964,0,0.456,,,
13301,20120121,-93.15,39.87,0.335,-0.46,0.957,0,0.354,-0.29,0.738,0,0.448,0.09,0,0,0.59,0.55,0,0.994,0.551,,,,0.345,-0.4,0.963,0,0.456,,,
13301,20120122,-93.15,39.87,0.337,-0.45,0.949,0,0.354,-0.29,0.738,0,0.448,0.08,0,0,0.589,0.54,0,0.994,0.551,,,,0.347,-0.39,0.956,0,0.457,,,
13301,20120123,-93.15,39.87,,,,,0.352,-0.32,0.839,0,0.446,0.06,0,0,0.589,0.53,0,0.994,0.55,,,,,,,,,,,
13301,20120124,-93.15,39.87,,,,,0.349,-0.36,0.982,0,0.442,0.03,0,0,0.589,0.55,0,1,0.55,,,,,,,,,,,
13301,20120125,-93.15,39.87,,,,,0.347,-0.39,1,0,0.439,0,0,0,0.588,0.55,0,1,0.549,,,,,,,,,,,
13301,20120126,-93.15,39.87,,,,,0.346,-0.42,1,0,0.437,-0.02,0,0,0.588,0.56,0,1,0.549,,,,,,,,,,,
13301,20120127,-93.15,39.87,,,,,0.346,-0.43,1,0,0.437,-0.03,0,0,0.587,0.56,0,1,0.548,,,,,,,,,,,
13301,20120128,-93.15,39.87,,,,,0.349,-0.43,0.94,0,0.439,-0.03,0,0,0.587,0.57,0,1,0.548,,,,,,,,,,,
13301,20120129,-93.15,39.87,0.336,-0.5,0.856,0,0.359,-0.38,0.798,0,0.45,0.05,0,0.095,0.587,0.57,0,1,0.548,,,,0.348,-0.49,0.856,0,0.457,,,
13301,20120130,-93.15,39.87,0.341,-0.47,0.835,0,0.369,-0.31,0.655,0,0.464,0.16,0,0.238,0.588,0.58,0,1,0.548,,,,0.355,-0.44,0.726,0,0.462,,,
13301,20120131,-93.15,39.87,0.345,-0.44,0.815,0,0.379,-0.26,0.512,0,0.479,0.26,0,0.381,0.588,0.58,0,1,0.548,,,,0.362,-0.4,0.589,0,0.468,,,
13301,20120201,-93.15,39.87,0.351,-0.4,0.75,0,0.387,-0.22,0.369,0,0.494,0.37,0,0.524,0.588,0.59,0,1,0.549,,,,0.369,-0.36,0.482,0,0.474,,,
13301,20120202,-93.15,39.87,0.356,-0.36,0.75,0,0.393,-0.19,0.226,0,0.506,0.46,0,0.631,0.589,0.6,0,1,0.549,,,,0.375,-0.32,0.482,0,0.479,,,
13301,20120203,-93.15,39.87,0.359,-0.34,0.75,0,0.397,-0.18,0.107,0,0.514,0.52,0,0.631,0.59,0.61,0,1,0.549,,,,0.378,-0.3,0.482,0,0.482,,,
13301,20120204,-93.15,39.87,0.382,-0.17,0.679,0.101,0.414,-0.06,0.036,0.101,0.524,0.6,0,0.738,0.591,0.61,0,1,0.549,,,,0.398,-0.15,0.393,0.101,0.492,,,
13301,20120205,-93.15,39.87,0.411,0.04,0.619,0.244,0.43,0.06,0.036,0.244,0.527,0.63,0,0.786,0.592,0.62,0,1,0.549,,,,0.421,0.03,0.351,0.244,0.502,,,
13301,20120206,-93.15,39.87,0.44,0.25,0.512,0.387,0.445,0.18,0.036,0.387,0.528,0.65,0,0.786,0.592,0.63,0,1,0.549,,,,0.442,0.21,0.351,0.387,0.511,,,
13301,20120207,-93.15,39.87,0.459,0.4,0.393,0.53,0.462,0.32,0.036,0.53,0.528,0.67,0,0.786,0.593,0.63,0,1,0.549,,,,0.461,0.36,0.351,0.53,0.518,,,
13301,20120208,-93.15,39.87,0.475,0.52,0.315,0.661,0.481,0.47,0.036,0.673,0.528,0.68,0,0.786,0.593,0.63,0,1,0.549,,,,0.478,0.51,0.315,0.673,0.525,,,
13301,20120209,-93.15,39.87,0.489,0.63,0.173,0.661,0.502,0.64,0.036,0.815,0.531,0.72,0,0.821,0.593,0.63,0,1,0.548,,,,0.495,0.65,0.173,0.815,0.533,,,
13301,20120210,-93.15,39.87,0.501,0.72,0.03,0.661,0.524,0.82,0.012,0.958,0.537,0.79,0,0.964,0.593,0.63,0,1,0.549,,,,0.512,0.79,0.03,0.952,0.541,,,
13301,20120211,-93.15,39.87,0.487,0.62,0,0.56,0.523,0.81,0,0.929,0.54,0.82,0,1,0.593,0.63,0,1,0.549,,,,0.505,0.73,0,0.881,0.538,,,
13301,20120212,-93.15,39.87,0.455,0.38,0.137,0.417,0.504,0.63,0.071,0.786,0.536,0.79,0,0.94,0.593,0.62,0,1,0.548,,,,0.48,0.51,0.131,0.738,0.527,,,
13301,20120213,-93.15,39.87,0.423,0.14,0.28,0.274,0.482,0.42,0.214,0.643,0.527,0.69,0,0.798,0.593,0.62,0,1,0.549,,,,0.452,0.28,0.274,0.595,0.515,,,
13301,20120214,-93.15,39.87,0.397,-0.07,0.423,0.131,0.459,0.22,0.357,0.5,0.519,0.59,0,0.655,0.592,0.61,0,1,0.548,,,,0.428,0.06,0.417,0.452,0.503,,,
13301,20120215,-93.15,39.87,0.382,-0.18,0.476,0,0.448,0.11,0.405,0.429,0.515,0.56,0,0.607,0.591,0.61,0,1,0.549,,,,0.415,-0.05,0.47,0.31,0.497,,,
13301,20120216,-93.15,39.87,0.383,-0.17,0.476,0.083,0.444,0.07,0.405,0.429,0.514,0.55,0,0.607,0.591,0.61,0,1,0.548,,,,0.413,-0.07,0.47,0.25,0.496,,,
13301,20120217,-93.15,39.87,0.389,-0.12,0.476,0.214,0.44,0.04,0.405,0.429,0.513,0.55,0,0.607,0.59,0.62,0,1,0.548,,,,0.415,-0.05,0.47,0.256,0.496,,,
13301,20120218,-93.15,39.87,0.394,-0.08,0.476,0.238,0.443,0.09,0.405,0.5,0.513,0.55,0,0.607,0.59,0.62,0,1,0.548,,,,0.418,-0.01,0.47,0.363,0.498,,,
13301,20120219,-93.15,39.87,0.402,0,0.339,0.238,0.46,0.25,0.333,0.643,0.516,0.6,0,0.667,0.59,0.63,0,1,0.548,,,,0.431,0.12,0.339,0.363,0.503,,,
13301,20120220,-93.15,39.87,0.411,0.08,0.196,0.238,0.476,0.41,0.19,0.762,0.525,0.72,0,0.81,0.59,0.64,0,1,0.548,,,,0.443,0.24,0.196,0.363,0.51,,,
13301,20120221,-93.15,39.87,0.421,0.16,0.054,0.238,0.489,0.54,0.048,0.792,0.533,0.82,0,0.952,0.59,0.64,0,1,0.548,,,,0.455,0.36,0.054,0.387,0.516,,,
13301,20120222,-93.15,39.87,0.426,0.21,0,0.238,0.496,0.62,0,0.863,0.537,0.88,0,1,0.59,0.64,0,1,0.548,,,,0.461,0.43,0,0.494,0.519,,,
13301,20120223,-93.15,39.87,0.417,0.15,0,0.155,0.491,0.6,0,0.804,0.538,0.91,0,1,0.59,0.63,0,1,0.548,,,,0.454,0.39,0,0.417,0.517,,,
13301,20120224,-93.15,39.87,0.408,0.09,0,0.024,0.492,0.62,0,0.804,0.539,0.94,0,1,0.59,0.61,0,1,0.548,,,,0.45,0.37,0,0.417,0.515,,,
13301,20120225,-93.15,39.87,0.403,0.05,0,0,0.491,0.62,0,0.804,0.54,0.97,0,1,0.59,0.59,0,1,0.548,,,,0.447,0.35,0,0.387,0.515,,,
13301,20120226,-93.15,39.87,0.4,0.02,0,0,0.483,0.54,0,0.661,0.541,0.98,0,1,0.591,0.56,0,0.994,0.548,,,,0.441,0.3,0,0.387,0.512,,,
13301,20120227,-93.15,39.87,0.397,0,0,0,0.474,0.46,0,0.542,0.541,0.99,0,1,0.592,0.53,0,0.994,0.548,,,,0.436,0.25,0,0.387,0.51,,,
13301,20120228,-93.15,39.87,0.394,-0.02,0,0,0.465,0.36,0,0.512,0.539,0.95,0,1,0.592,0.5,0,0.988,0.548,,,,0.43,0.19,0,0.363,0.508,,,
13301,20120229,-93.15,39.87,0.397,0,0.03,0.036,0.455,0.25,0.03,0.405,0.537,0.9,0,1,0.593,0.47,0,0.976,0.548,,,,0.426,0.15,0.03,0.292,0.506,,,
13301,20120301,-93.15,39.87,0.417,0.16,0.03,0.179,0.461,0.3,0.03,0.464,0.537,0.89,0,1,0.594,0.46,0,0.976,0.549,,,,0.439,0.25,0.03,0.429,0.511,,,
13301,20120302,-93.15,39.87,0.424,0.21,0.03,0.304,0.463,0.3,0.03,0.464,0.538,0.87,0,1,0.594,0.44,0,0.97,0.549,,,,0.443,0.28,0.03,0.429,0.513,,,
13301,20120303,-93.15,39.87,0.44,0.33,0.03,0.423,0.465,0.31,0.03,0.464,0.539,0.85,0,1,0.594,0.43,0,0.964,0.549,,,,0.452,0.35,0.03,0.464,0.517,,,
13301,20120304,-93.15,39.87,0.451,0.42,0.03,0.542,0.476,0.41,0.03,0.607,0.539,0.83,0,1,0.594,0.41,0,0.97,0.549,,,,0.463,0.44,0.03,0.607,0.522,,,
13301,20120305,-93.15,39.87,0.46,0.49,0.03,0.571,0.49,0.54,0.03,0.75,0.54,0.82,0,1,0.594,0.41,0,0.97,0.549,,,,0.475,0.54,0.03,0.75,0.527,,,
13301,20120306,-93.15,39.87,0.467,0.54,0.03,0.571,0.504,0.67,0.03,0.893,0.544,0.84,0,1,0.595,0.4,0,0.976,0.549,,,,0.485,0.62,0.03,0.786,0.532,,,
13301,20120307,-93.15,39.87,0.464,0.51,0,0.536,0.506,0.69,0,0.869,0.547,0.86,0,1,0.595,0.4,0,0.988,0.549,,,,0.485,0.62,0,0.75,0.532,,,
13301,20120308,-93.15,39.87,0.446,0.35,0,0.411,0.494,0.58,0,0.744,0.547,0.85,0,1,0.595,0.39,0,0.988,0.549,,,,0.47,0.48,0,0.625,0.526,,,
13301,20120309,-93.15,39.87,0.455,0.41,0,0.429,0.494,0.58,0,0.744,0.548,0.84,0,1,0.595,0.39,0,0.994,0.549,,,,0.474,0.51,0,0.625,0.528,,,
13301,20120310,-93.15,39.87,0.445,0.32,0,0.363,0.494,0.58,0,0.744,0.548,0.83,0,1,0.595,0.38,0,1,0.549,,,,0.47,0.45,0,0.613,0.526,,,
13301,20120311,-93.15,39.87,0.439,0.25,0,0.244,0.489,0.52,0,0.696,0.549,0.81,0,1,0.595,0.37,0,1,0.549,,,,0.464,0.39,0,0.47,0.524,,,
13301,20120312,-93.15,39.87,0.447,0.29,0,0.292,0.485,0.48,0,0.655,0.55,0.79,0,1,0.595,0.36,0,1,0.549,,,,0.466,0.38,0,0.405,0.525,,,
13301,20120313,-93.15,39.87,0.469,0.43,0,0.435,0.49,0.51,0,0.655,0.551,0.77,0,1,0.595,0.35,0,1,0.549,,,,0.479,0.47,0,0.512,0.531,,,
13301,20120314,-93.15,39.87,0.484,0.53,0,0.53,0.501,0.6,0,0.786,0.552,0.76,0,1,0.595,0.34,0,1,0.549,,,,0.493,0.56,0,0.655,0.536,,,
13301,20120315,-93.15,39.87,0.493,0.57,0,0.512,0.514,0.7,0,0.911,0.554,0.74,0,1,0.595,0.34,0,1,0.55,,,,0.503,0.63,0,0.702,0.541,,,
13301,20120316,-93.15,39.87,0.48,0.45,0,0.369,0.51,0.64,0,0.821,0.555,0.72,0,1,0.596,0.34,0,1,0.55,,,,0.495,0.53,0,0.56,0.538,,,
13301,20120317,-93.15,39.87,0.475,0.39,0,0.315,0.499,0.52,0,0.679,0.555,0.69,0,1,0.598,0.35,0,1,0.551,,,,0.487,0.45,0,0.429,0.536,,,
13301,20120318,-93.15,39.87,0.473,0.36,0,0.315,0.487,0.4,0.054,0.583,0.551,0.62,0,0.887,0.6,0.37,0,1,0.552,,,,0.48,0.38,0,0.429,0.533,,,
13301,20120319,-93.15,39.87,0.459,0.25,0,0.238,0.473,0.26,0.196,0.482,0.544,0.51,0,0.744,0.603,0.39,0,1,0.553,,,,0.466,0.25,0.089,0.351,0.526,,,
13301,20120320,-93.15,39.87,0.445,0.15,0,0.155,0.463,0.15,0.268,0.399,0.538,0.43,0,0.661,0.605,0.41,0,1,0.554,,,,0.454,0.14,0.161,0.268,0.521,,,
13301,20120321,-93.15,39.87,0.453,0.21,0,0.202,0.465,0.17,0.268,0.399,0.539,0.42,0,0.661,0.608,0.44,0,1,0.555,,,,0.459,0.19,0.161,0.268,0.524,,,
13301,20120322,-93.15,39.87,0.469,0.34,0,0.345,0.467,0.2,0.268,0.399,0.539,0.41,0,0.661,0.61,0.46,0,1,0.557,,,,0.468,0.28,0.161,0.345,0.528,,,
13301,20120323,-93.15,39.87,0.489,0.51,0,0.488,0.475,0.28,0.268,0.488,0.539,0.4,0,0.661,0.612,0.48,0,1,0.558,,,,0.482,0.41,0.161,0.488,0.535,,,
13301,20120324,-93.15,39.87,0.511,0.68,0,0.631,0.489,0.42,0.268,0.631,0.54,0.41,0,0.661,0.613,0.49,0,1,0.559,,,,0.5,0.57,0.161,0.631,0.542,,,
13301,20120325,-93.15,39.87,0.524,0.78,0,0.708,0.509,0.6,0.214,0.774,0.545,0.46,0,0.774,0.613,0.5,0,1,0.56,,,,0.516,0.71,0.161,0.774,0.55,,,
13301,20120326,-93.15,39.87,0.531,0.83,0,0.708,0.522,0.73,0.071,0.827,0.554,0.56,0,0.917,0.614,0.5,0,1,0.561,,,,0.526,0.8,0.071,0.815,0.556,,,
13301,20120327,-93.15,39.87,0.524,0.77,0,0.649,0.517,0.69,0.036,0.768,0.558,0.6,0,0.935,0.614,0.5,0,1,0.562,,,,0.521,0.75,0,0.756,0.555,,,
13301,20120328,-93.15,39.87,0.502,0.6,0,0.506,0.498,0.5,0.179,0.625,0.55,0.51,0,0.792,0.614,0.49,0,1,0.562,,,,0.5,0.56,0.048,0.613,0.545,,,
13301,20120329,-93.15,39.87,0.478,0.4,0,0.363,0.476,0.3,0.321,0.482,0.539,0.38,0.083,0.649,0.613,0.48,0,1,0.563,,,,0.477,0.36,0.185,0.47,0.534,,,
13301,20120330,-93.15,39.87,0.476,0.42,0,0.363,0.474,0.29,0.321,0.482,0.538,0.39,0.083,0.649,0.614,0.48,0,1,0.563,,,,0.475,0.36,0.185,0.47,0.533,,,
13301,20120331,-93.15,39.87,0.472,0.42,0,0.363,0.472,0.3,0.321,0.482,0.538,0.42,0.083,0.649,0.614,0.48,0,1,0.563,,,,0.472,0.36,0.185,0.47,0.532,,,
13301,20120401,-93.15,39.87,0.469,0.41,0,0.369,0.47,0.3,0.321,0.482,0.537,0.45,0.083,0.649,0.614,0.47,0,1,0.564,,,,0.469,0.36,0.185,0.47,0.531,,,
13301,20120402,-93.15,39.87,0.466,0.4,0,0.369,0.464,0.26,0.321,0.464,0.536,0.47,0.083,0.649,0.614,0.47,0,1,0.565,,,,0.465,0.33,0.185,0.44,0.529,,,
13301,20120403,-93.15,39.87,0.465,0.4,0,0.369,0.46,0.25,0.369,0.464,0.53,0.44,0.083,0.607,0.615,0.47,0,1,0.566,,,,0.463,0.33,0.185,0.44,0.527,,,
13301,20120404,-93.15,39.87,0.464,0.4,0,0.369,0.459,0.25,0.369,0.464,0.527,0.44,0.083,0.607,0.615,0.47,0,1,0.566,,,,0.461,0.33,0.185,0.44,0.526,,,
13301,20120405,-93.15,39.87,0.465,0.41,0,0.393,0.46,0.28,0.345,0.476,0.527,0.48,0,0.625,0.616,0.47,0,1,0.567,,,,0.462,0.35,0.167,0.452,0.527,,,
13301,20120406,-93.15,39.87,0.453,0.31,0,0.333,0.458,0.27,0.345,0.476,0.526,0.51,0,0.625,0.616,0.46,0,1,0.567,,,,0.456,0.3,0.167,0.446,0.524,,,
13301,20120407,-93.15,39.87,0.437,0.16,0,0.19,0.443,0.14,0.345,0.339,0.523,0.5,0,0.613,0.617,0.46,0,1,0.568,,,,0.44,0.16,0.167,0.304,0.517,,,
13301,20120408,-93.15,39.87,0.445,0.26,0,0.238,0.44,0.13,0.345,0.321,0.521,0.5,0,0.601,0.617,0.47,0,1,0.568,,,,0.443,0.2,0.167,0.286,0.518,,,
13301,20120409,-93.15,39.87,0.448,0.3,0,0.304,0.448,0.22,0.345,0.429,0.522,0.52,0,0.601,0.618,0.46,0,1,0.568,,,,0.448,0.27,0.167,0.417,0.521,,,
13301,20120410,-93.15,39.87,0.449,0.33,0,0.304,0.451,0.27,0.262,0.44,0.525,0.58,0,0.69,0.617,0.46,0,1,0.568,,,,0.45,0.3,0.167,0.417,0.522,,,
13301,20120411,-93.15,39.87,0.449,0.35,0,0.304,0.451,0.3,0.119,0.44,0.525,0.61,0,0.69,0.617,0.45,0,1,0.568,,,,0.45,0.33,0.119,0.417,0.522,,,
13301,20120412,-93.15,39.87,0.446,0.34,0,0.28,0.449,0.3,0.012,0.429,0.523,0.61,0,0.673,0.616,0.44,0,1,0.568,,,,0.447,0.32,0,0.405,0.52,,,
13301,20120413,-93.15,39.87,0.435,0.26,0,0.268,0.43,0.15,0.083,0.286,0.512,0.5,0,0.536,0.616,0.43,0,1,0.568,,,,0.433,0.21,0,0.268,0.512,,,
13301,20120414,-93.15,39.87,0.454,0.47,0,0.411,0.443,0.32,0.083,0.423,0.514,0.54,0,0.548,0.615,0.43,0,1,0.568,,,,0.449,0.4,0,0.411,0.519,,,
13301,20120415,-93.15,39.87,0.46,0.55,0,0.423,0.445,0.4,0.083,0.44,0.514,0.57,0,0.56,0.614,0.42,0,1,0.568,,,,0.453,0.49,0,0.429,0.52,,,
13301,20120416,-93.15,39.87,0.474,0.71,0,0.5,0.449,0.49,0.083,0.44,0.515,0.59,0,0.56,0.614,0.41,0,1,0.568,,,,0.461,0.63,0,0.429,0.524,,,
13301,20120417,-93.15,39.87,0.48,0.8,0,0.643,0.46,0.65,0.083,0.571,0.519,0.68,0,0.577,0.614,0.41,0,1,0.568,,,,0.47,0.75,0,0.571,0.528,,,
13301,20120418,-93.15,39.87,0.484,0.85,0,0.768,0.465,0.72,0.083,0.625,0.526,0.78,0,0.72,0.614,0.41,0,1,0.568,,,,0.474,0.82,0,0.649,0.531,,,
13301,20120419,-93.15,39.87,0.486,0.89,0,0.768,0.467,0.76,0.071,0.625,0.529,0.83,0,0.833,0.614,0.42,0,1,0.569,,,,0.476,0.86,0,0.649,0.533,,,
13301,20120420,-93.15,39.87,0.485,0.89,0,0.696,0.467,0.78,0,0.625,0.53,0.85,0,0.827,0.614,0.42,0,1,0.569,,,,0.476,0.87,0,0.649,0.533,,,
13301,20120421,-93.15,39.87,0.461,0.67,0,0.554,0.448,0.58,0,0.482,0.519,0.74,0,0.685,0.613,0.43,0,1,0.568,,,,0.455,0.66,0,0.506,0.522,,,
13301,20120422,-93.15,39.87,0.436,0.44,0,0.411,0.427,0.35,0,0.339,0.506,0.61,0,0.542,0.613,0.44,0,1,0.568,,,,0.432,0.42,0,0.363,0.51,,,
13301,20120423,-93.15,39.87,0.413,0.22,0,0.268,0.406,0.12,0,0.196,0.493,0.46,0,0.399,0.613,0.45,0,1,0.568,,,,0.41,0.2,0,0.22,0.499,,,
13301,20120424,-93.15,39.87,0.403,0.13,0,0.125,0.388,-0.07,0,0.054,0.48,0.31,0,0.256,0.613,0.47,0,1,0.568,,,,0.395,0.06,0,0.077,0.49,,,
13301,20120425,-93.15,39.87,0.397,0.09,0,0,0.381,-0.14,0,0,0.47,0.2,0,0.113,0.613,0.48,0,1,0.568,,,,0.389,0.01,0,0,0.486,,,
13301,20120426,-93.15,39.87,0.391,0.06,0,0,0.378,-0.16,0,0,0.466,0.17,0,0,0.612,0.49,0,1,0.568,,,,0.385,-0.02,0,0,0.483,,,
13301,20120427,-93.15,39.87,0.385,0.02,0,0,0.376,-0.17,0,0,0.464,0.16,0,0,0.611,0.49,0,0.994,0.569,,,,0.38,-0.05,0,0,0.481,,,
13301,20120428,-93.15,39.87,0.376,-0.03,0,0,0.373,-0.18,0,0,0.461,0.14,0,0,0.605,0.45,0,0.878,0.569,,,,0.374,-0.09,0,0,0.477,,,
13301,20120429,-93.15,39.87,0.367,-0.08,0,0,0.37,-0.19,0,0,0.459,0.13,0,0,0.597,0.4,0,0.732,0.569,,,,0.368,-0.12,0,0,0.472,,,
13301,20120430,-93.15,39.87,0.361,-0.11,0,0,0.366,-0.2,0,0,0.457,0.12,0,0,0.587,0.34,0,0.585,0.57,,,,0.363,-0.15,0,0,0.468,,,
13301,20120501,-93.15,39.87,0.354,-0.14,0,0,0.363,-0.21,0,0,0.455,0.11,0,0,0.578,0.28,0,0.439,0.57,,,,0.359,-0.17,0,0,0.464,,,
13301,20120502,-93.15,39.87,0.352,-0.15,0,0,0.361,-0.21,0,0,0.453,0.11,0,0,0.568,0.22,0,0.293,0.571,,,,0.356,-0.17,0,0,0.461,,,
13301,20120503,-93.15,39.87,0.375,0.03,0,0.134,0.382,-0.02,0,0.134,0.465,0.22,0,0.134,0.564,0.21,0,0.262,0.571,,,,0.379,0.02,0,0.134,0.471,,,
13301,20120504,-93.15,39.87,0.404,0.24,0,0.274,0.406,0.19,0,0.274,0.478,0.35,0,0.274,0.564,0.23,0,0.286,0.571,,,,0.405,0.24,0,0.274,0.485,,,
13301,20120505,-93.15,39.87,0.439,0.48,0,0.417,0.431,0.41,0,0.417,0.493,0.49,0,0.417,0.567,0.28,0,0.399,0.572,,,,0.435,0.48,0,0.417,0.5,,,
13301,20120506,-93.15,39.87,0.464,0.66,0,0.56,0.455,0.61,0,0.56,0.509,0.63,0,0.56,0.573,0.35,0,0.542,0.572,,,,0.46,0.68,0,0.56,0.515,,,
13301,20120507,-93.15,39.87,0.479,0.76,0,0.702,0.476,0.78,0,0.702,0.524,0.77,0,0.702,0.58,0.42,0,0.685,0.572,,,,0.478,0.82,0,0.702,0.526,,,
13301,20120508,-93.15,39.87,0.493,0.85,0,0.845,0.491,0.9,0,0.833,0.539,0.9,0,0.845,0.587,0.49,0,0.827,0.573,,,,0.492,0.92,0,0.845,0.537,,,
13301,20120509,-93.15,39.87,0.5,0.9,0,0.923,0.498,0.95,0,0.833,0.547,0.96,0,0.988,0.594,0.55,0,0.97,0.573,,,,0.499,0.97,0,0.875,0.543,,,
13301,20120510,-93.15,39.87,0.481,0.76,0,0.792,0.48,0.8,0,0.702,0.539,0.87,0,0.982,0.596,0.58,0,1,0.574,,,,0.481,0.82,0,0.744,0.534,,,
13301,20120511,-93.15,39.87,0.456,0.59,0,0.649,0.458,0.62,0,0.56,0.527,0.76,0,0.839,0.597,0.58,0,1,0.575,,,,0.457,0.64,0,0.601,0.523,,,
13301,20120512,-93.15,39.87,0.425,0.38,0,0.506,0.435,0.44,0,0.417,0.514,0.64,0,0.696,0.597,0.59,0,1,0.576,,,,0.43,0.43,0,0.458,0.509,,,
13301,20120513,-93.15,39.87,0.412,0.29,0,0.405,0.415,0.28,0,0.274,0.502,0.52,0,0.554,0.597,0.6,0,1,0.576,,,,0.414,0.3,0,0.315,0.5,,,
13301,20120514,-93.15,39.87,0.404,0.23,0,0.262,0.398,0.14,0,0.131,0.488,0.39,0,0.411,0.596,0.61,0,1,0.577,,,,0.401,0.19,0,0.173,0.493,,,
13301,20120515,-93.15,39.87,0.394,0.16,0,0.119,0.385,0.04,0,0,0.475,0.27,0,0.268,0.596,0.63,0,1,0.578,,,,0.39,0.11,0,0.03,0.486,,,
13301,20120516,-93.15,39.87,0.384,0.09,0,0.042,0.378,-0.01,0,0,0.467,0.2,0,0.125,0.595,0.64,0,1,0.578,,,,0.381,0.05,0,0,0.48,,,
13301,20120517,-93.15,39.87,0.371,0.01,0,0.042,0.373,-0.05,0,0,0.463,0.16,0,0,0.591,0.64,0,1,0.578,,,,0.372,-0.02,0,0,0.475,,,
13301,20120518,-93.15,39.87,0.357,-0.07,0.125,0.042,0.366,-0.1,0,0,0.458,0.12,0,0,0.587,0.64,0,1,0.578,,,,0.361,-0.09,0.048,0,0.469,,,
